make,model,version,fuel,year,kms,power,shift,price,currency,location,latitude,longitude
Nissan,Note,5p. 1.2G 80CV Acenta,Gasolina,2014,128000.0,80.0,manual,8990,EUR,Valencia,39.4697065,-0.3763353
Toyota,Aygo,1.0 70 x-play,Gasolina,2019,73700.0,72.0,manual,10990,EUR,Sant Boi de Llobregat,41.3459033,2.0413673
Toyota,Aygo,x-cite,Gasolina,2016,63640.0,69.0,manual,9995,EUR,L'Hospitalet de Llobregat,41.3598601,2.0997927
Toyota,Aygo,1.0 VVT-i 68 Live 3p FL,Gasolina,2010,53000.0,68.0,manual,5990,EUR,Mataró,41.5398348,2.4448926
Honda,Jazz,1.3 iVTEC CVT Comfort,Gasolina,2018,67379.0,100.0,manual,13999,EUR,Barcelona,41.3828939,2.1774322
Honda,Jazz,1.3 iVTEC CVT Comfort,Gasolina,2018,67379.0,100.0,manual,13899,EUR,Barcelona,41.3828939,2.1774322
Honda,Jazz,1.3 Hybrid Elegance,Diésel,2011,86160.0,88.0,automatic,9199,EUR,Madrid,40.4167047,-3.7035825
Volkswagen,Polo,Sport 1.4 TDI BMT 66 kW (90 CV) DSG,Diésel,2014,150158.0,90.0,automatic,11990,EUR,Sant Vicenç de Montalt,41.5787122,2.5103642
Volkswagen,Polo,Edition 1.0 44kW (60CV) BMT,Gasolina,2017,43500.0,60.0,manual,9490,EUR,Sevilla,37.3886303,-5.9953403
Volkswagen,Polo,Edition 1.0 59kW (80CV),Gasolina,2021,24800.0,80.0,manual,13490,EUR,Bilbao,43.2630018,-2.9350039
Renault,Espace,Initiale P. Energy dCi 160 Twin Tur. EDC,Diésel,2016,142466.0,160.0,automatic,18490,EUR,Granada,37.1734995,-3.5995337
Renault,Espace,Initiale Paris Energy dCi 118 kW (160 CV) TT EDC,Diésel,2017,50757.0,160.0,automatic,24900,EUR,Barcelona,41.3828939,2.1774322
Honda,CR-V,1.6 i-DTEC 4x2 Lifestyle,Diésel,2014,163121.0,120.0,manual,10990,EUR,Alicante/Alacant,38.3436365,-0.4881708
Honda,CR-V,1.5 VTEC TURBO 4x2 ELEGANCE NAVI,Gasolina,2020,33981.0,173.0,manual,24990,EUR,Granada,37.1734995,-3.5995337
Honda,CR-V,2.2 i-CDTi 140 EX 5p,Diésel,2006,223000.0,140.0,manual,6490,EUR,Collado Villalba,40.6431496,-3.9930128
Jeep,Compass,2.2 CRD 136 Limited 4X4 5p MY13,Diésel,2013,135000.0,136.0,manual,13400,EUR,Churriana,36.674979,-4.495675
Volkswagen,T-Cross,Edition 1.0 TSI 70kW (95CV),Gasolina,2019,33491.0,95.0,manual,16990,EUR,Málaga,36.7213028,-4.4216366
Skoda,Octavia,1.0 TSI Like 85 kW (115 CV),Gasolina,2018,19993.0,115.0,manual,18975,EUR,Murcia,37.9923795,-1.1305431
Skoda,Octavia,1.6 TDI CR Like 85 kW (115 CV),Diésel,2017,88114.0,115.0,manual,14920,EUR,Estepona,36.4268068,-5.1468484
Citroen,C1,1.0 Seduction,Gasolina,2013,61095.0,68.0,manual,7199,EUR,Madrid,40.4167047,-3.7035825
Citroen,C1,VTi 53kW (72CV) Feel,Gasolina,2018,26877.0,72.0,manual,9790,EUR,Palma de Mallorca,39.5695818,2.6500745
Volkswagen,Crafter,30 Furgon BM TN L3H2 2.0TDI 75kW,Diésel,2020,72205.0,102.0,manual,25750,EUR,Algete,40.5961652,-3.4974246
Opel,Meriva,1.7 CDTI 110 CV S/S Selective,Diésel,2013,43335.0,110.0,manual,8990,EUR,Sevilla,37.3886303,-5.9953403
Lexus,IS,300h 2.5 223 4p CVT,Gasolina,2014,106000.0,223.0,automatic,20490,EUR,Barcelona,41.3828939,2.1774322
Lexus,IS,200 2.0 155 Premium 4p T. Solar,Gasolina,2002,142400.0,155.0,manual,7990,EUR,Valdefuentes,39.2737556,-6.126006
Citroen,C4 Picasso,1.6 e-HDi 115cv,Diésel,2015,131000.0,115.0,manual,13600,EUR,Cúllar Vega,37.1535419,-3.6703193
Citroen,C4 Picasso,BlueHDi 110KW (150CV) EAT6 Shine,Diésel,2018,76476.0,150.0,automatic,16990,EUR,Vigo,42.2376602,-8.7247205
Citroen,C4 Picasso,1.6 BlueHDi 120 Feel Edition 5p S/S EAT6,Diésel,2015,170000.0,120.0,automatic,9200,EUR,Algeciras,36.1311725,-5.4473991
Volkswagen,Caravelle,Caravelle Corto 2.0 TDI 110kW BMT DSG 4M,Diésel,2019,76480.0,150.0,automatic,33990,EUR,Almería,36.8414197,-2.4628135
Toyota,Corolla,2.0 180H ADVANCE E-CVT TOURING SPORT,Diésel,2019,60606.0,180.0,automatic,19990,EUR,Almería,36.8414197,-2.4628135
Volkswagen,T-Roc,Advance 1.0 TSI 81kW (110CV),Gasolina,2021,50793.0,110.0,manual,24790,EUR,Madrid,40.4167047,-3.7035825
Volkswagen,T-Roc,Advance Style 1.0 TSI 85kW (115CV),Gasolina,2018,135000.0,115.0,manual,14990,EUR,Málaga,36.7213028,-4.4216366
Volkswagen,T-Roc,Advance Style 1.5 TSI EVO 110kW (150CV),Gasolina,2018,28500.0,150.0,manual,22990,EUR,Málaga,36.7213028,-4.4216366
Volkswagen,T-Roc,Advance Style 1.0 TSI 85kW (115CV),Gasolina,2018,99999.0,115.0,manual,15990,EUR,Almería,36.8414197,-2.4628135
Volkswagen,T-Roc,Advance Style 1.0 TSI 85kW (115CV),Gasolina,2018,99999.0,115.0,manual,17990,EUR,Almería,36.8414197,-2.4628135
Volkswagen,T-Roc,Advance Style 1.6 TDI 85kW (115CV),Diésel,2019,109272.0,115.0,manual,20990,EUR,Almería,36.8414197,-2.4628135
Opel,Mokka X,1.6 CDTi SANDS Ultimate 4X2 100 kW (136 CV),Diésel,2018,22969.0,136.0,automatic,19800,EUR,Getafe,40.3081807,-3.7302679
Land Rover,Range Rover,4.4 SDV8 340 Autobiography 4x4 5p Aut.,Diésel,2014,139000.0,340.0,automatic,44000,EUR,Torrevieja,37.9775416,-0.6828446
Volkswagen,Tiguan,,Diésel,2018,129954.0,150.0,automatic,27500,EUR,Benicarló,40.4180244,0.4229813
Volkswagen,Tiguan,,Diésel,2017,170066.0,115.0,manual,24000,EUR,Benicarló,40.4180244,0.4229813
Opel,ADAM,1.4 XEL Glam 64 kW (87 CV),Gasolina,2016,21349.0,87.0,manual,12420,EUR,Alcobendas,40.5400082,-3.6358494
Citroen,Jumper,Furgon BlueHDi 110 30 L1H1 81 kW (110 CV),Diésel,2016,98886.0,110.0,manual,16900,EUR,Santiago de Compostela,42.8804219,-8.5458608
Volkswagen,Tiguan,Sport 2.0 TDI 110kW (150CV) DSG 4Motion,Diésel,2018,88500.0,150.0,automatic,27490,EUR,Sevilla,37.3886303,-5.9953403
Volkswagen,Tiguan,Sport 2.0 TDI 110kW (150CV) DSG 4Motion,Diésel,2018,88500.0,150.0,automatic,26250,EUR,Sevilla,37.3886303,-5.9953403
Mercedes-Benz,Clase CLA,CLA 220 CDI 170 Edition1 4p 7G-DCT,Diésel,2014,121050.0,170.0,automatic,22900,EUR,Los Montesinos,38.0274262,-0.7434529
Volvo,C30,1.6 DRIVe Kinetic,Diésel,2011,126910.0,115.0,manual,8599,EUR,Madrid,40.4167047,-3.7035825
Citroen,Jumper,BlueHDI FURGÓN CERRADO 35 L3 H3 6 VEL 130,Diésel,2018,100305.0,130.0,manual,19500,EUR,Vigo,42.2376602,-8.7247205
Honda,CR-V,2.2 i-DTEC Innova Auto,Diésel,2013,131300.0,150.0,automatic,14390,EUR,Bilbao,43.2630018,-2.9350039
Honda,CR-V,2.0 i-MMD 4x2 ELEGANCE NAVI,Diésel,2019,63984.0,183.0,automatic,27990,EUR,Valencia,39.4697065,-0.3763353
Opel,Mokka,1.2T 130 GS Line 5p S/S,Gasolina,2022,11600.0,131.0,manual,15000,EUR,Villena,38.6360967,-0.8659745
Peugeot,5008,Allure 2.0 BlueHDi 110KW (150CV),Diésel,2016,106823.0,150.0,manual,16990,EUR,Madrid,40.4167047,-3.7035825
Peugeot,5008,Allure 2.0 BlueHDi 110KW (150CV),Diésel,2016,106823.0,150.0,manual,16690,EUR,Madrid,40.4167047,-3.7035825
Peugeot,5008,1.2 PureTech 96KW S&S Active Pack EAT8,Gasolina,2021,44935.0,130.0,automatic,27990,EUR,Madrid,40.4167047,-3.7035825
Peugeot,5008,1.2 PureTech 96KW S&S Active Pack EAT8,Gasolina,2021,44935.0,130.0,automatic,28590,EUR,Madrid,40.4167047,-3.7035825
Peugeot,5008,1.2 PureTech 96KW S&S Active Pack EAT8,Gasolina,2021,44935.0,130.0,automatic,28790,EUR,Madrid,40.4167047,-3.7035825
Citroen,C4 Cactus,BlueHDi 100 Feel 73 kW (100 CV),Diésel,2018,88953.0,99.0,manual,13900,EUR,Ciudad Real,38.959734749999996,-3.8828744402485436
Citroen,C4 Cactus,PureTech 110 SANDS Feel EAT6 81 kW (110 CV),Gasolina,2018,62441.0,110.0,automatic,15300,EUR,Sant Cugat del Vallès,41.4728432,2.0817809
Citroen,C4 Cactus,BlueHDi 100 Shine,Diésel,2016,135000.0,100.0,manual,9490,EUR,Almería,36.8414197,-2.4628135
Abarth,500,1.4 16v T-Jet 595 107 kW (145 CV),Gasolina,2018,31346.0,145.0,manual,18630,EUR,Collado Villalba,40.6431496,-3.9930128
Audi,A4,Avant 2.0 TDI 150CV S tronic,Diésel,2016,96273.0,150.0,automatic,22990,EUR,Vigo,42.2376602,-8.7247205
Citroen,SpaceTourer,Talla M BlueHDi 110KW (150CV) Rip Curl,Diésel,2019,61220.0,150.0,manual,32290,EUR,Almería,36.8414197,-2.4628135
Abarth,595,1.4 16v T-Jet Competizione 180 3p,Gasolina,2020,85000.0,180.0,manual,19990,EUR,Granollers,41.6079555,2.2876008
Dacia,Lodgy,1.5 dCi Diesel SL Trotamundos,Diésel,2017,79920.0,107.0,manual,13999,EUR,Barcelona,41.3828939,2.1774322
Citroen,C5 Aircross,PureTech 96kW (130CV) S&S Feel,Gasolina,2021,17486.0,131.0,manual,22990,EUR,Almería,36.8414197,-2.4628135
Citroen,C5 Aircross,BlueHdi 96kW (130CV) S&S EAT8 Shine Pack,Diésel,2022,20.0,131.0,automatic,34500,EUR,Sant Boi de Llobregat,41.3459033,2.0413673
Dacia,Lodgy,SL Aniversario Blue dCi 85 kW (115 CV),Diésel,2021,18311.0,115.0,manual,18990,EUR,Madrid,40.4167047,-3.7035825
CUPRA,Leon,2.0 TSI 300 VZ 5p S/S DSG7,Gasolina,2022,8500.0,300.0,automatic,37900,EUR,Zaragoza,41.6521342,-0.8809428
CUPRA,Leon,1.5 eTSI 150cv DSG Híbrido etiqueta ECO,Gasolina,2022,8431.816296296296,150.0,manual,34650,EUR,Gavà,15.3004543,74.0855134
Dacia,Dokker,Van Essential 1.6 72 kW (98 CV) GLP,Diésel,2019,154891.0,98.0,manual,12535,EUR,Santiago de Compostela,42.8804219,-8.5458608
Dacia,Dokker,Van dCi 90 Ambiance 66 kW (90 CV),Diésel,2017,98674.0,90.0,manual,11500,EUR,Mercado Parque Corredor del Henares,40.351358000000005,-3.8181138934596097
Citroen,C-Élysée,BlueHDi 73KW (100CV) Exclusive,Diésel,2016,66695.0,100.0,manual,8990,EUR,Alicante/Alacant,38.3436365,-0.4881708
Citroen,C-Élysée,BlueHDi 75KW 100CV Shine,Diésel,2020,19028.0,100.0,manual,14199,EUR,Madrid,40.4167047,-3.7035825
Citroen,C-Élysée,1.6 Blue-HDi 73KW Shine,Diésel,2018,106410.0,100.0,manual,10999,EUR,Madrid,40.4167047,-3.7035825
Volvo,S90,2.0 D3 Momentum Auto,Diésel,2017,64602.0,149.0,automatic,28900,EUR,Valladolid,41.6521328,-4.728562
Dacia,Logan,1.5 dCi 75 Ambiance 4p,Diésel,2014,243100.0,75.0,manual,4499,EUR,Fuenlabrada,40.282476,-3.7923422
Alfa Romeo,Giulietta,1.4 TB Sport 88 kW (120 CV),Gasolina,2019,20269.0,120.0,manual,18285,EUR,Alzira,36.7753606,3.0601882
Alfa Romeo,Giulietta,1.6 JTDm 105cv Distinctive,Diésel,2015,115908.0,105.0,manual,8990,EUR,Sevilla,37.3886303,-5.9953403
Alfa Romeo,Giulietta,1.6 JTDm Distinctive 77 kW (105 CV),Diésel,2013,76457.0,105.0,manual,9950,EUR,Leganés,40.3281942,-3.76527
Alfa Romeo,Giulietta,2.0 JTDm 140cv Distinctive,Diésel,2013,120000.0,140.0,manual,8900,EUR,Ciudad Deportiva del Jarama,,
Renault Trucks,Maxity,CAJA ABIERTA 3 PLAZAS AÑO 11/2015,Diésel,2015,80000.0,136.0,manual,20900,EUR,Aljucer,37.9557491,-1.1529231
Citroen,Grand C4 SpaceTourer,BlueHDi 130 SANDS Feel 96 kW (130 CV),Diésel,2018,120911.0,130.0,manual,17900,EUR,Puerto de Sagunto,39.6699383,-0.22537531804548736
Citroen,Berlingo,Combi BlueHDi 100 Talla M Feel 75 kW (100 CV),Diésel,2019,39177.0,100.0,manual,21505,EUR,Alcobendas,40.5400082,-3.6358494
Citroen,Berlingo,Talla M BlueHDi 100 SHINE,Diésel,2018,82900.0,100.0,manual,18790,EUR,Almería,36.8414197,-2.4628135
Citroen,Berlingo,Talla XL BlueHDi 100 SHINE,Diésel,2019,70000.0,100.0,manual,21990,EUR,Almería,36.8414197,-2.4628135
Citroen,Berlingo,Furgon BlueHDi 100 Talla M Control 73 kW (100 CV),Diésel,2019,114523.0,100.0,manual,12490,EUR,Madrid,40.4167047,-3.7035825
Citroen,DS3,1.2 VTi 82 Design 3p,Gasolina,2014,107540.0,82.0,manual,9600,EUR,Rota,36.6228636,-6.3599595
Audi,A2,1.4 75 Style 5p,Gasolina,2001,290000.0,75.0,manual,2490,EUR,Fuenlabrada,40.282476,-3.7923422
Jaguar,X-Type,2.5 V6 196 Executive 4p,Gasolina,2007,201000.0,196.0,manual,4400,EUR,Badalona,41.4493539,2.248254
Alfa Romeo,MiTO,1.3 JTDm 85 3p,Diésel,2013,113000.0,85.0,manual,7500,EUR,Sant Antoni de Calonge,41.8472742,3.1026026
Citroen,C3 Aircross,PureTech 81kW (110CV) S&S FEE,Gasolina,2020,29600.0,110.0,manual,16500,EUR,Sant Boi de Llobregat,41.3459033,2.0413673
Citroen,C3,PureTech 60KW (82CV) FEEL,Gasolina,2018,43763.0,82.0,manual,12290,EUR,Madrid,40.4167047,-3.7035825
Citroen,C3,PureTech 82 Elle 60 kW (82 CV),Gasolina,2019,41573.0,82.0,manual,13455,EUR,Getafe,40.3081807,-3.7302679
Citroen,C3,VTi 95 Collection CMP 70 kW (95 CV),Gasolina,2012,134583.0,95.0,automatic,8290,EUR,Las Rozas de Madrid,40.4933095,-3.8758396
Citroen,Grand C4 Picasso,PureTech 130 SANDS 6v Live Edition 96 kW (130 CV),Gasolina,2016,109277.0,130.0,manual,14250,EUR,Santa Maria del Aguila,36.780645,-2.7736816
Jaguar,XE,2.0 Diesel 120kW RWD R-Sport Auto,Diésel,2018,59523.0,163.0,automatic,22990,EUR,Alicante/Alacant,38.3436365,-0.4881708
SsangYong,Kyron,270 Xdi 165 Limited 5p Aut.,Diésel,2010,157000.0,165.0,automatic,8490,EUR,Catarroja,39.4033747,-0.4028759
SsangYong,Korando,1.5 Premium 4x2,Gasolina,2022,3538.0,150.0,manual,23899,EUR,Madrid,40.4167047,-3.7035825
SsangYong,Korando,1.5 Premium 4x2,Gasolina,2022,3538.0,150.0,manual,23699,EUR,Madrid,40.4167047,-3.7035825
Opel,Insignia,"GS 1.6 CDTi 81kW ecoTEC D Selective WLTP, 110cv, 5p",Diésel,2018,80000.0,110.0,manual,12900,EUR,Parque Empresarial San Fernando de Henares,40.4432368,-3.4980527001394677
Opel,Insignia,Sports Tourer 2.0 CDTI Turbo D Innovation WLTP Auto 125 kW (170 CV),Diésel,2018,94687.0,170.0,automatic,16800,EUR,Valladolid,41.6521328,-4.728562
Opel,Corsa,1.3 CDTI 75cv Start&Stop Expression,Diésel,2014,99000.0,75.0,manual,6490,EUR,Granollers,41.6079555,2.2876008
Opel,ADAM,1.2 XEL Jam,Gasolina,2016,63183.0,70.0,manual,8999,EUR,Barcelona,41.3828939,2.1774322
Opel,ADAM,1.4 XEL JAM,Gasolina,2017,48301.0,87.0,manual,10490,EUR,Valencia,39.4697065,-0.3763353
Citroen,Xsara,Picasso 1.6 HDi 16v 92 Exclusive 5p,Diésel,2006,150000.0,90.0,manual,3999,EUR,Vega Santa Maria,0.4745368,-76.5365295
Toyota,Verso,1.6D 115 Comfort 5p,Diésel,2014,143000.0,112.0,manual,12500,EUR,Cádiz,36.5297438,-6.2928976
Citroen,C4,PureTech 130 SANDS Shine EAT8 96 kW (130 CV),Gasolina,2021,24019.0,130.0,automatic,23920,EUR,Puerto de Sagunto,39.6699383,-0.22537531804548736
Audi,RS6,Avant TFSI 600 quattro 5p tip.,Gasolina,2020,15000.0,600.0,automatic,230000,EUR,Palau-Solita I Plegamans,41.5873942,2.1806823
Opel,Crossland X,1.2 96kW (130CV) Innovation,Gasolina,2020,58562.0,130.0,manual,16795,EUR,Valencia,39.4697065,-0.3763353
Opel,Crossland X,GS Line,Gasolina,2022,957.0,131.0,manual,21500,EUR,L'Hospitalet de Llobregat,41.3598601,2.0997927
Opel,Crossland X,1.2 130 Innovation 5p S/S,Gasolina,2019,71000.0,131.0,manual,16400,EUR,Cerdanyola del Vallès,41.4910324,2.1374969
Citroen,C4,1.6 e-HDi 115cv Exclusive,Diésel,2014,128651.0,114.0,manual,8490,EUR,Armentia,42.825475749999995,-2.7054376078620224
Citroen,C4,1.6 HDi 110 Tonic 5p,Diésel,2012,257000.0,112.0,manual,4999,EUR,Malgrat de mar,41.6459118,2.7414054
Citroen,C5,2.0 HDi Millenium,Diésel,2013,123918.0,140.0,manual,8299,EUR,Madrid,40.4167047,-3.7035825
Citroen,C5,2.0 HDi Millenium,Diésel,2013,123918.0,140.0,manual,8099,EUR,Madrid,40.4167047,-3.7035825
Opel,Astra,1.0 Turbo S/S Selective,Gasolina,2019,33800.0,105.0,manual,13990,EUR,Almería,36.8414197,-2.4628135
Opel,Astra,1.4 Turbo 92kW (125CV) Selective,Gasolina,2019,4990.0,125.0,manual,14490,EUR,Bilbao,43.2630018,-2.9350039
Opel,Astra,1.4 Turbo 92kW (125CV) Selective,Gasolina,2019,4990.0,125.0,manual,14390,EUR,Bilbao,43.2630018,-2.9350039
Opel,Astra,1.4 Turbo Excellence Auto,Gasolina,2015,99167.0,140.0,automatic,8990,EUR,Málaga,36.7213028,-4.4216366
Audi,A7,Sportback 3.0 TDI 272CV quattro S tronic,Diésel,2015,191000.0,272.0,automatic,25790,EUR,Camarma de Esteruelas,40.5490368,-3.3786211
Audi,A7,3.0 TDI 160kW quattro S tronic Sportback,Diésel,2017,83996.0,218.0,automatic,35990,EUR,Alicante/Alacant,38.3436365,-0.4881708
Citroen,Grand C4 Picasso,PureTech 130 SANDS 6v Seduction 96 kW (130 CV),Gasolina,2015,72524.0,130.0,manual,15350,EUR,Puerto de Sagunto,39.6699383,-0.22537531804548736
Citroen,Grand C4 Picasso,BlueHDi 150 Airdream Feel 110 kW (150 CV),Diésel,2015,140364.0,150.0,manual,15900,EUR,Olèrdola,41.321421650000005,1.7234463352877167
Citroen,Grand C4 Picasso,1.6 e-HDI Airdream ETG6 Seduction 85 kW (115 CV),Diésel,2013,123136.0,115.0,automatic,12650,EUR,Mercado Parque Corredor del Henares,40.351358000000005,-3.8181138934596097
Citroen,Grand C4 Picasso,BlueHDi Feel Edition,Diésel,2016,120486.0,120.0,automatic,14599,EUR,Madrid,40.4167047,-3.7035825
Citroen,Grand C4 Picasso,BlueHDi 88kW 120cv Feel,Diésel,2017,96390.0,120.0,manual,15699,EUR,Barcelona,41.3828939,2.1774322
Citroen,Grand C4 Picasso,BlueHDi 88kW 120cv Feel,Diésel,2017,96390.0,120.0,manual,15399,EUR,Barcelona,41.3828939,2.1774322
Citroen,Grand C4 Picasso,1.2 PureTech Feel,Gasolina,2017,85303.0,130.0,manual,17599,EUR,Madrid,40.4167047,-3.7035825
Citroen,Grand C4 Picasso,2.0 BlueHDi 150 Shine 5p 7plz S/S EAT6,Diésel,2018,183000.0,150.0,automatic,16999,EUR,Orilla del Azarbe,38.039102,-1.050691
Opel,Combo Life,L 1.2T 130 Elegance Plus 5p S/S AT8,Gasolina,2022,10.0,130.0,automatic,28800,EUR,Sant Fruitós de Bages,41.7532735,1.8749418
Opel,Combo Life,L1 Edition 1.5 TD S/S MT6 6.3 100CV,Diésel,2022,0.0,100.0,manual,24999,EUR,San Fernando de Henares,40.4248548,-3.5350369
Opel,Combo Life,1.5 TD 96kW 130CV INNOVATION,Diésel,2019,85227.0,131.0,automatic,20099,EUR,Barcelona,41.3828939,2.1774322
Opel,Combo Life,1.5 TD 96kW 130CV INNOVATION,Diésel,2019,85227.0,131.0,automatic,19799,EUR,Barcelona,41.3828939,2.1774322
Audi,A3,Sportback 1.6 TDI 105 Ambition 5p,Diésel,2013,93000.0,105.0,manual,13900,EUR,Valencia,39.4697065,-0.3763353
Opel,Grandland X,1.2 Turbo Ultimate,Gasolina,2021,35339.0,130.0,manual,23490,EUR,Madrid,40.4167047,-3.7035825
Opel,Grandland X,1.2 Turbo Ultimate,Gasolina,2021,35339.0,130.0,manual,22990,EUR,Madrid,40.4167047,-3.7035825
Opel,Mokka X,1.4 T 103kW (140CV) 4X2 S&S Selective,Gasolina,2018,71717.0,140.0,manual,14990,EUR,Málaga,36.7213028,-4.4216366
Opel,Mokka X,1.4 T 103kW 4X2 Innovation Auto,Gasolina,2019,89998.0,140.0,automatic,15990,EUR,Alicante/Alacant,38.3436365,-0.4881708
Toyota,Land Cruiser 100,4.2 204 HDJ 100 VX 5p,Diésel,2005,149000.0,204.0,manual,37990,EUR,Santimami,43.2910534,-2.8927714
Audi,Q5,Genuine 40 TDI quattro-ultra 150 kW (204 CV),Diésel,2021,36924.0,204.0,automatic,48900,EUR,Vigo,42.2376602,-8.7247205
Opel,Crossland,1.2 81kW (110CV) GS Line,Gasolina,2021,49202.0,110.0,manual,17900,EUR,Mataró,41.5398348,2.4448926
Galloper,Exceed,2.5 TDI 105 Confort Largo 5p,Diésel,1999,199800.0,100.0,manual,3695,EUR,Almargen,37.0024585,-5.0218486
Citroen,C6,2.2 HDi Exclusive CAS,Diésel,2009,129000.0,170.0,automatic,7990,EUR,Barcelona,41.3828939,2.1774322
Maserati,Ghibli,3.0 V6 Diesel 275 4p S/S Aut.,Diésel,2014,128000.0,275.0,automatic,29900,EUR,Fuenlabrada,40.282476,-3.7923422
Jeep,Renegade,Night Eagle II 2.0 MultiJet 103 kW (140 CV) 4x4 Active Drive,Diésel,2020,44417.0,140.0,manual,26900,EUR,Santafe,4.800164349999999,-75.73680736293956
Jeep,Renegade,1.6 MJet 120 Limited 4x2 5p MY18,Diésel,2018,198000.0,120.0,manual,12990,EUR,Parla,40.2373952,-3.7718902
KIA,Picanto,1.2 CVVT 85 Euro 2016 5p,Gasolina,2016,48000.0,85.0,manual,9500,EUR,Barcelona,41.3828939,2.1774322
Audi,Q3,Advanced 2.0 TDI quattro 103 kW (140 CV) S tronic,Diésel,2011,171059.0,177.0,automatic,17500,EUR,Saladar,39.2071096,-0.2870103
Lexus,CT,200h 1.8 136 Business 5p S/S CVT,Eléctrico,2018,59000.0,136.0,automatic,18800,EUR,Humanes de Madrid,40.2508847,-3.8270997
KIA,Optima,1.6 CRDi VGT 136 GT Line Eco-Dynamics 4p ISG DCT,Diésel,2019,150000.0,136.0,automatic,17000,EUR,Almagro,38.888238,-3.7118218
KIA,Optima,1.6 CRDi VGT 136 GT Line Eco-Dynamics 4p ISG DCT,Diésel,2019,150000.0,136.0,automatic,17500,EUR,Almagro,38.888238,-3.7118218
KIA,Ceed,1.4 CRDi WGT 90cv Drive,Diésel,2013,140000.0,90.0,manual,8390,EUR,Málaga,36.7213028,-4.4216366
KIA,Ceed,1.0 T-GDi 120 GT Line Eco-Dynamics 5p ISG,Gasolina,2016,150000.0,120.0,manual,13900,EUR,Cádiz,36.5297438,-6.2928976
KIA,Ceed,1.6 CRDi VGT 128 Drive 5p,Diésel,2014,159000.0,128.0,manual,10650,EUR,Poligono Los Villares Reina,40.9928207,-5.6390399
KIA,XCeed,1.0 T-GDi 120 Drive 5p ISG,Gasolina,2021,37800.0,120.0,manual,19970,EUR,Foios,39.5381541,-0.3561396
Skoda,Octavia,Combi 1.6 TDI DSG 85KW (115CV) Ambition,Diésel,2019,84304.0,115.0,automatic,13990,EUR,Vigo,42.2376602,-8.7247205
Skoda,Octavia,Combi 1.6 TDI DSG 85KW (115CV) Ambition,Diésel,2019,84304.0,115.0,automatic,13790,EUR,Vigo,42.2376602,-8.7247205
Skoda,Karoq,2.0 TDI 110kW (150CV) 4X4 Ambition,Diésel,2018,105913.0,150.0,manual,19490,EUR,Sevilla,37.3886303,-5.9953403
Skoda,Karoq,2.0 TDI 110kW (150CV) 4X4 Style,Diésel,2018,150900.0,150.0,manual,19490,EUR,Colonia Pablo Iglesias,,
SEAT,Ibiza,1.0 EcoTSI 70kW (95CV) Style,Gasolina,2018,86635.0,95.0,manual,11490,EUR,Sevilla,37.3886303,-5.9953403
SEAT,Ibiza,1.6 TDI 70kW (95CV) Reference Plus,Diésel,2019,66465.0,95.0,manual,14990,EUR,Sevilla,37.3886303,-5.9953403
SEAT,Ibiza,1.6 TDI 70kW (95CV) Reference Plus,Diésel,2019,66465.0,95.0,manual,13990,EUR,Sevilla,37.3886303,-5.9953403
SEAT,Ibiza,1.0 EcoTSI 85kW (115CV) FR,Gasolina,2019,38800.0,115.0,manual,14990,EUR,Almería,36.8414197,-2.4628135
KIA,Niro,Hybrid HEV 1.6 141 Drive 5p DCT,Eléctrico,2018,195000.0,141.0,manual,12990,EUR,Madrid,40.4167047,-3.7035825
Hyundai,IONIQ,1.6 GDI PHEV Tecno DCT 104 kW (141 CV),Eléctrico,2020,24086.0,141.0,automatic,24725,EUR,Torremolinos,36.6242841,-4.4995448
Hyundai,IONIQ,1.6 GDI HEV Style DCT 104 kW (141 CV),Eléctrico,2017,38672.0,141.0,automatic,19550,EUR,Olèrdola,41.321421650000005,1.7234463352877167
Hyundai,IONIQ,1.6 Hybrid Klass,Diésel,2019,71587.0,141.0,automatic,18599,EUR,Madrid,40.4167047,-3.7035825
Hyundai,IONIQ,1.6 Hybrid Klass,Diésel,2019,71587.0,141.0,automatic,18199,EUR,Madrid,40.4167047,-3.7035825
Audi,A6 Allroad,3.0 TDI 218 quattro Advanced Edition 5p S tronic,Diésel,2018,90450.0,218.0,manual,34200,EUR,Rota,36.6228636,-6.3599595
KIA,Rio,1.1 CRDi WGT 75CV Concept,Diésel,2016,65658.0,75.0,manual,8990,EUR,Málaga,36.7213028,-4.4216366
KIA,Rio,1.2 CVVT 84CV x-Tech Eco-Dynamics,Gasolina,2016,78000.0,84.0,manual,10490,EUR,Málaga,36.7213028,-4.4216366
KIA,Rio,1.2 CVVT 84 Concept 5p,Gasolina,2015,49296.0,84.0,manual,10390,EUR,Málaga,36.7213028,-4.4216366
KIA,Rio,1.2 CVVT 84 Concept 5p,Gasolina,2015,49296.0,84.0,manual,11190,EUR,Málaga,36.7213028,-4.4216366
Renault,Megane,1.5 dCi 110 Zen Energy 5p S/S,Diésel,2018,55000.0,110.0,manual,17950,EUR,Sant Feliu de Guíxols,41.7838827,3.0283195
KIA,Stonic,1.0 T-GDi 120 Drive Eco-Dynamics 5p ISG DCT,Diésel,2018,144000.0,120.0,manual,14900,EUR,Argamasilla de Calatrava,38.7268428,-4.0792825
Renault,ZOE,Life 40 R90 -18,Eléctrico,2018,51135.0,92.0,automatic,16590,EUR,Madrid,40.4167047,-3.7035825
